year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,owner_category,price_category,Cluster
2006,140000,5.225420239416486e+20,2,Individual,1.7419696747025504,Third Owner,15915.437511144559,883043671730.7094,30269613.345316812,2,1,6
2004,250000,6.431262924569239e+20,1,Individual,1.7419696747025504,Third Owner,15915.437511144559,883043671730.7094,30269613.345316812,2,1,6
2006,85000,9.64684341830991e+20,1,Individual,1.7419696747025504,Third Owner,14511.329943552642,993871585073.8932,27904256.496574473,2,1,2
2018,450000,2.411787307393398e+20,2,Individual,1.7419696747025504,First Owner,15915.437511144559,847042247651.0764,33368230.817169268,1,1,6
2011,170000,4.4306091308761357e+20,2,Individual,1.7419696747025504,First Owner,15915.437511144559,883043671730.7094,30269613.345316812,1,1,6
2017,360000,4.0195775542637344e+20,1,Individual,1.7419696747025504,First Owner,21518.49532848756,741155706240.3914,28298482.63803153,1,1,4
2020,390000,4.824390111489951e+19,2,Individual,1.7419696747025504,First Owner,19291.981899877515,706566102712.9009,27529741.66219027,1,1,4
2011,145000,4.0195775542637344e+20,2,Individual,1.7419696747025504,Second Owner,13555.199552287664,846336337375.0051,29875387.203859758,2,1,6
2012,540000,7.235158048004406e+20,1,Individual,1.7419696747025504,Third Owner,11335.37235018996,1540246138753.0283,48404015.85234138,2,2,7
2008,290000,1.012918049237101e+21,1,Individual,1.7419696747025504,Third Owner,11836.83933861565,1762607875715.4673,41307945.306114376,2,1,3
2013,300000,7.235158048004406e+20,1,Individual,1.7419696747025504,First Owner,19994.03568367347,987518392589.252,28298482.63803153,1,1,4
2017,565000,6.431262924569239e+20,2,Individual,1.7419696747025504,First Owner,15420.656749231219,846336337375.0051,35315707.95596712,1,2,6
2011,441000,5.6273678011340705e+20,1,Individual,1.7419696747025504,Second Owner,10299.007240776877,1843787557463.6592,48404015.85234138,2,1,3
2003,50000,6.431262924569239e+20,2,Individual,1.7419696747025504,Second Owner,15915.437511144559,883043671730.7094,30269613.345316812,2,1,6
2011,180000,6.431262924569239e+20,2,Individual,1.7419696747025504,Second Owner,17386.407343859908,576678611915.7937,22858161.885924164,2,1,0
2013,200000,6.431262924569239e+20,2,Individual,1.7419696747025504,Second Owner,17386.407343859908,576678611915.7937,22858161.885924164,2,1,0
2005,85000,1.2058528788615416e+21,2,Individual,1.7419696747025504,Second Owner,16450.33563213196,563972226946.5116,19349549.226956364,2,1,0
2006,67500,8.842948294874742e+20,1,Individual,1.7419696747025504,Fourth & Above Owner,15233.442406885626,987518392589.252,21912019.146427225,3,1,6
2016,700000,8.842948294874742e+20,1,Individual,1.7419696747025504,Second Owner,19525.9998278095,883043671730.7094,35985892.39644412,2,2,4
2010,275000,6.431262924569239e+20,1,Individual,1.7419696747025504,Fourth & Above Owner,18034.97131555713,848454068203.2189,30230190.73117111,3,1,4
2019,600000,1.60789218395823e+20,2,Individual,1.7419696747025504,First Owner,15915.437511144559,847042247651.0764,33368230.817169268,1,2,6
2011,250000,9.64684341830991e+20,1,Individual,1.7419696747025504,First Owner,11970.563868862497,1759078324335.111,38548362.31591498,1,1,3
2016,600000,9.64684341830991e+20,1,Individual,1.7419696747025504,First Owner,13949.686916515871,1783079273721.5332,25933125.7892892,1,2,3
2010,200000,6.431262924569239e+20,1,Individual,1.7419696747025504,Second Owner,16918.371487995933,883043671730.7094,37050302.97837818,2,1,6
2015,425000,7.355742316519681e+20,1,Individual,1.7419696747025504,Second Owner,19325.413032439228,792687156393.5913,28692708.779488586,2,1,4
2012,420000,9.64684341830991e+20,1,Individual,1.7419696747025504,Second Owner,16182.886571638259,883043671730.7094,30230190.73117111,2,1,6
2012,321000,8.039053171439575e+20,1,Individual,1.7419696747025504,Second Owner,18656.790381204977,987518392589.252,36577231.6086297,2,1,9
2012,350000,9.64684341830991e+20,1,Individual,1.7419696747025504,Fourth & Above Owner,12639.186520096744,1765431516819.7524,45250206.72068493,3,1,3
2017,490000,6.431262924569239e+20,2,Individual,1.7419696747025504,First Owner,15179.952594786888,847748157927.1477,35276285.34182142,1,1,6
2015,680000,7.235158048004406e+20,1,Individual,1.7419696747025504,First Owner,13575.258231824691,1783079273721.5332,30663839.486773867,1,2,3
2016,298000,5.6273678011340705e+20,2,Individual,1.7419696747025504,First Owner,19291.981899877515,706566102712.9009,27529741.66219027,1,1,4
1999,80000,8.842948294874742e+20,2,Individual,1.7419696747025504,Second Owner,15915.437511144559,883043671730.7094,30269613.345316812,2,1,6
2011,450000,1.2058528788615416e+21,1,Individual,1.7419696747025504,Fourth & Above Owner,12304.875194479619,1540246138753.0283,46432885.1450561,3,1,7
2010,400000,4.823472677698902e+20,2,Individual,1.8193827268431275,Second Owner,15915.437511144559,883043671730.7094,30269613.345316812,2,1,8
2012,250000,3.215682430828566e+20,1,Individual,1.7419696747025504,First Owner,18188.754525341006,883043671730.7094,30269613.345316812,1,1,4
2013,1075000,8.842948294874742e+20,1,Individual,1.8193827268431275,Third Owner,11836.83933861565,2086620692432.1638,62596156.94479539,2,3,1
2017,500000,1.60789218395823e+20,2,Individual,1.7419696747025504,First Owner,15915.437511144559,847042247651.0764,33423422.476973258,1,1,6
2019,681000,8.039970605230624e+19,2,Individual,1.7419696747025504,First Owner,15982.299776267982,844924516822.8627,38422209.950648725,1,2,6
2014,650000,7.235158048004406e+20,1,Individual,1.7419696747025504,Second Owner,13374.671436454419,1540246138753.0283,56288538.6814825,2,2,7
2008,80000,5.6273678011340705e+20,2,Individual,1.7419696747025504,Second Owner,13481.651060651897,813864464675.7283,30624416.872628164,2,1,6
2009,290000,9.64684341830991e+20,1,Individual,1.7419696747025504,First Owner,12371.737459603044,1783079273721.5332,25933125.7892892,1,1,3
2006,220000,9.64684341830991e+20,1,Individual,1.7419696747025504,Second Owner,10299.007240776877,1540246138753.0283,48404015.85234138,2,1,7
2009,120000,7.235158048004406e+20,2,Individual,1.7419696747025504,Second Owner,3278.4694028172703,768686207007.1694,25538899.647832144,2,1,2
2017,229999,6.431262924569239e+20,2,Individual,1.7419696747025504,First Owner,18456.2035858347,566089957774.7252,21990864.374718636,1,1,0
2003,150000,1.0649943753332313e+21,1,Individual,1.7419696747025504,Second Owner,12371.737459603044,1783079273721.5332,25933125.7892892,2,1,3
2014,500000,3.61762999254615e+20,2,Individual,1.7419696747025504,First Owner,16049.162041391413,847042247651.0764,34921481.81451007,1,1,6
2013,175000,9.64684341830991e+20,1,Individual,1.7419696747025504,First Owner,16042.47581487907,987518392589.252,28298482.63803153,1,1,6
2019,720000,8.039970605230624e+19,2,Individual,1.7419696747025504,First Owner,15982.299776267982,844924516822.8627,38422209.950648725,1,2,6
2012,100000,4.099967066607251e+20,2,Individual,1.7419696747025504,First Owner,14043.294087688666,563972226946.5116,15683246.111405745,1,1,0
2009,250000,8.441000733157158e+20,2,Individual,1.8193827268431275,Second Owner,11903.701603739073,1272000233845.9595,52346277.266911946,2,1,5
2014,810000,8.039053171439575e+20,1,Individual,1.7419696747025504,First Owner,13374.671436454419,1540246138753.0283,56288538.6814825,1,2,7
2010,165000,2.411787307393398e+20,2,Individual,1.7419696747025504,Third Owner,16450.33563213196,563972226946.5116,19349549.226956364,2,1,0
2016,409999,4.823472677698902e+20,1,Individual,1.7419696747025504,Second Owner,11435.665747875099,1409652737679.85,42608891.572922654,2,1,7
2013,430000,6.913599998630338e+20,1,Individual,1.7419696747025504,Second Owner,18589.92811608155,883043671730.7094,30269613.345316812,2,1,4
2015,300000,1.2059446222406463e+20,2,Individual,1.7419696747025504,First Owner,17065.468471267468,847748157927.1477,27510030.355117418,1,1,6
2011,350000,1.1053659884321454e+21,1,Individual,1.7419696747025504,Third Owner,16182.886571638259,883043671730.7094,30230190.73117111,2,1,6
2018,400000,4.823472677698902e+20,2,Individual,1.7419696747025504,First Owner,18663.47660771732,707272012988.972,27510030.355117418,1,1,0
2016,420000,5.6273678011340705e+20,1,Individual,1.7419696747025504,First Owner,15447.401655280588,883043671730.7094,30167114.548537973,1,1,6
2015,430000,4.020494988054784e+19,2,Individual,1.7419696747025504,First Owner,16991.919979631704,706566102712.9009,27525799.4007757,1,1,0
2017,573000,2.411787307393398e+20,2,Individual,1.7419696747025504,First Owner,16918.371487995933,847042247651.0764,33344577.248681847,1,2,6
2015,210000,3.215682430828566e+20,2,Individual,1.7419696747025504,First Owner,17386.407343859908,576678611915.7937,22858161.885924164,1,1,0
2015,600000,4.823472677698902e+20,1,Individual,1.7419696747025504,First Owner,15988.986002780326,1033402560533.8823,43850703.91851239,1,2,2
2008,150000,5.6273678011340705e+20,2,Individual,1.7419696747025504,Third Owner,15113.090329663462,1058815330472.4467,31846517.91114503,2,1,2
2019,550000,1.2059446222406463e+20,2,Individual,1.7419696747025504,First Owner,16851.509222872508,848454068203.2189,34211874.75988737,1,2,6
2011,320000,8.842948294874742e+20,1,Individual,1.7419696747025504,Second Owner,16182.886571638259,883043671730.7094,30230190.73117111,2,1,6
2000,80000,5.6273678011340705e+20,2,Individual,1.7419696747025504,Fourth & Above Owner,14043.294087688666,563972226946.5116,15683246.111405745,3,1,0
2019,800000,8.039970605230624e+19,1,Individual,1.7419696747025504,First Owner,21598.73004663567,1059521240748.518,39979403.209404096,1,2,9
2013,500000,4.823472677698902e+20,2,Individual,1.7419696747025504,First Owner,13989.804275589926,971282456239.6136,38035868.33202081,1,1,2
2011,229999,8.842948294874742e+20,1,Individual,1.7419696747025504,Second Owner,15848.575246021139,883043671730.7094,36577231.6086297,2,1,6
2015,630000,2.8137348691109822e+20,2,Individual,1.7419696747025504,First Owner,15714.850715774288,847042247651.0764,33356404.032925557,1,2,6
2016,190000,5.6273678011340705e+20,2,Individual,1.7419696747025504,Second Owner,14511.329943552642,563972226946.5116,14579412.915325988,2,1,0
2011,450000,8.039053171439575e+20,1,Individual,1.7419696747025504,Second Owner,12371.737459603044,1783079273721.5332,25933125.7892892,2,1,3
2008,95000,9.64684341830991e+20,2,Individual,1.7419696747025504,First Owner,16450.33563213196,563972226946.5116,19349549.226956364,1,1,0
2009,101000,7.235158048004406e+20,2,Individual,1.7419696747025504,Fourth & Above Owner,16450.33563213196,563972226946.5116,14894793.828491632,3,1,0
2016,500000,5.6273678011340705e+20,1,Individual,1.7419696747025504,Second Owner,20528.933804660872,1059521240748.518,39967576.425160386,2,1,9
2014,1019999,7.074379023317373e+20,1,Individual,1.7419696747025504,Second Owner,11963.877642350155,1762607875715.4673,40756028.708074495,2,3,3
2012,244000,3.054903406141533e+20,2,Individual,1.7419696747025504,First Owner,17386.407343859908,576678611915.7937,22858161.885924164,1,1,0
2013,250000,7.235158048004406e+20,2,Individual,1.7419696747025504,Second Owner,16991.919979631704,706566102712.9009,27525799.4007757,2,1,0
2016,660000,4.823472677698902e+20,2,Individual,1.7419696747025504,First Owner,17586.99413923018,847042247651.0764,33857071.23257602,1,2,6
2010,270000,4.823472677698902e+20,2,Individual,1.7419696747025504,First Owner,15647.988450650862,847042247651.0764,32634970.194059145,1,1,6
2012,280000,1.2545689233417125e+21,1,Individual,1.7419696747025504,First Owner,18790.514911451824,883043671730.7094,30245959.776829384,1,1,4
2017,1050000,4.823472677698902e+20,1,Individual,1.7419696747025504,First Owner,16430.276952594933,1118817703938.5015,50848217.929375134,1,3,2
2017,525000,5.6273678011340705e+20,2,Individual,1.7419696747025504,First Owner,17219.251681051348,847042247651.0764,33872840.278234296,1,2,6
2017,850000,2.8137348691109822e+20,1,Individual,1.7419696747025504,First Owner,19258.550767315803,1118817703938.5015,50848217.929375134,1,2,9
2016,1165000,4.0195775542637344e+20,1,Individual,1.7419696747025504,First Owner,13976.43182256524,1411770468508.0637,56288538.6814825,1,3,7
2012,345000,4.0195775542637344e+20,2,Individual,1.7419696747025504,Second Owner,15714.850715774288,847042247651.0764,34921481.81451007,2,1,6
2007,95000,8.039053171439575e+20,2,Individual,1.7419696747025504,Second Owner,15179.952594786888,768686207007.1694,25933125.7892892,2,1,6
2015,241000,1.2059446222406463e+20,2,Individual,1.7419696747025504,First Owner,18482.948491884075,563972226946.5116,19743775.36841342,1,1,0
2015,235000,1.60789218395823e+20,2,Individual,1.7419696747025504,First Owner,18482.948491884075,563972226946.5116,19743775.36841342,1,1,0
2015,615000,6.431262924569239e+20,1,Individual,1.7419696747025504,First Owner,18503.0071714211,1059521240748.518,39963634.16374581,1,2,9
2014,350000,8.842948294874742e+20,1,Individual,1.7419696747025504,Second Owner,17185.820548489635,1033402560533.8823,26366774.544891957,2,1,9
2014,350000,2.8137348691109822e+20,2,Individual,1.7419696747025504,First Owner,16991.919979631704,706566102712.9009,27525799.4007757,1,1,0
2014,380000,2.8137348691109822e+20,2,Individual,1.7419696747025504,First Owner,16991.919979631704,706566102712.9009,27525799.4007757,1,1,0
2017,400000,1.1254633665180247e+21,1,Individual,1.7419696747025504,First Owner,12685.990105683144,2088738423260.3774,28302424.8994461,1,1,3
2010,220000,3.215682430828566e+20,2,Individual,1.7419696747025504,First Owner,15982.299776267982,706566102712.9009,27549452.96926312,1,1,6
2008,270000,8.842948294874742e+20,1,Individual,1.7419696747025504,Third Owner,12906.635580590444,1540246138753.0283,48404015.85234138,2,1,7
2012,275000,5.6273678011340705e+20,2,Individual,1.7419696747025504,Second Owner,15647.988450650862,847042247651.0764,34921481.81451007,2,1,6
2009,125000,8.039053171439575e+20,1,Individual,1.7419696747025504,Second Owner,14645.054473799486,993871585073.8932,29086934.92094564,2,1,2
2015,360000,1.60789218395823e+20,2,Individual,1.7419696747025504,First Owner,16523.884123767726,768686207007.1694,27923967.803647324,1,1,6
2019,550000,1.2059446222406463e+20,2,Individual,1.7419696747025504,First Owner,15915.437511144559,847042247651.0764,33368230.817169268,1,2,6
2011,200000,5.6273678011340705e+20,2,Individual,1.7419696747025504,Second Owner,14377.605413305791,981871110380.6821,27904256.496574473,2,1,2
2016,327000,1.60789218395823e+20,2,Individual,1.7419696747025504,First Owner,15413.970522718875,847748157927.1477,33423422.476973258,1,1,6
2016,425000,1.2059446222406463e+20,2,Individual,1.7419696747025504,First Owner,16523.884123767726,768686207007.1694,27923967.803647324,1,1,6
2017,620000,8.601779757844192e+20,1,Individual,1.7419696747025504,First Owner,22267.352697869912,883043671730.7094,30277497.868145946,1,2,4
2011,130000,4.3411356036378015e+20,1,Individual,1.7419696747025504,Second Owner,15581.126185527437,883043671730.7094,30663839.486773867,2,1,6
2009,120000,4.6626936530118685e+20,2,Individual,1.7419696747025504,First Owner,16450.33563213196,563972226946.5116,19349549.226956364,1,1,0
2011,400000,8.842948294874742e+20,1,Individual,1.7419696747025504,Second Owner,11335.37235018996,1540246138753.0283,48404015.85234138,2,1,7
2007,185000,7.235158048004406e+20,1,Individual,1.7419696747025504,Fourth & Above Owner,14511.329943552642,1055991689368.1617,44461754.43777082,3,1,2
2015,204999,3.456850967859116e+20,2,Individual,1.7419696747025504,Second Owner,16851.509222872508,706566102712.9009,27923967.803647324,2,1,0
2017,625000,3.456850967859116e+20,1,Individual,1.7419696747025504,First Owner,22267.352697869912,883043671730.7094,30277497.868145946,1,2,4
2013,600000,4.823472677698902e+20,1,Individual,1.7419696747025504,First Owner,17165.761868952603,883043671730.7094,36104160.23888123,1,2,6
2011,150000,1.2058528788615416e+21,2,Individual,1.7419696747025504,First Owner,11836.83933861565,987518392589.252,34606100.901344426,1,1,2
2013,229999,3.698019504889667e+20,2,Individual,1.7419696747025504,First Owner,15447.401655280588,848454068203.2189,34527255.67305301,1,1,6
2018,220000,8.039970605230624e+19,2,Individual,1.7419696747025504,First Owner,14511.329943552642,563972226946.5116,14579412.915325988,1,1,0
2016,576000,2.8137348691109822e+20,2,Individual,1.7419696747025504,First Owner,15714.850715774288,847042247651.0764,33356404.032925557,1,2,6
2016,265000,4.0195775542637344e+20,2,Individual,1.7419696747025504,First Owner,20107.701534383297,566089957774.7252,22109132.21715575,1,1,0
